Timestamp,CPU_Utilization(%)
2025-03-28 15:56:52.803,0.0
2025-03-28 15:56:53.004,10.0
2025-03-28 15:56:53.204,0.0
2025-03-28 15:56:53.404,0.0
2025-03-28 15:56:53.605,0.0
2025-03-28 15:56:53.805,0.0
2025-03-28 15:56:54.006,0.0
2025-03-28 15:56:54.206,0.0
2025-03-28 15:56:54.407,0.0
2025-03-28 15:56:54.607,0.0
2025-03-28 15:56:54.808,0.0
2025-03-28 15:56:55.008,0.0
2025-03-28 15:56:55.208,0.0
2025-03-28 15:56:55.409,0.0
2025-03-28 15:56:55.609,0.0
2025-03-28 15:56:55.810,0.0
2025-03-28 15:56:56.010,0.0
2025-03-28 15:56:56.211,0.0
2025-03-28 15:56:56.411,0.0
2025-03-28 15:56:56.611,0.0
2025-03-28 15:56:56.812,0.0
2025-03-28 15:56:57.012,0.0
2025-03-28 15:56:57.213,0.0
2025-03-28 15:56:57.413,0.0
2025-03-28 15:56:57.613,0.0
2025-03-28 15:56:57.814,0.0
2025-03-28 15:56:58.014,0.0
2025-03-28 15:56:58.215,0.0
2025-03-28 15:56:58.415,0.0
2025-03-28 15:56:58.616,25.0
2025-03-28 15:56:58.816,7.3
2025-03-28 15:56:59.017,0.0
2025-03-28 15:56:59.217,0.0
2025-03-28 15:56:59.418,0.0
2025-03-28 15:56:59.618,0.0
2025-03-28 15:56:59.818,0.0
2025-03-28 15:57:00.019,0.0
2025-03-28 15:57:00.219,0.0
2025-03-28 15:57:00.419,0.0
2025-03-28 15:57:00.620,0.0
2025-03-28 15:57:00.820,0.0
2025-03-28 15:57:01.020,0.0
2025-03-28 15:57:01.221,0.0
2025-03-28 15:57:01.421,0.0
2025-03-28 15:57:01.621,0.0
2025-03-28 15:57:01.822,0.0
2025-03-28 15:57:02.022,0.0
2025-03-28 15:57:02.222,0.0
2025-03-28 15:57:02.423,0.0
2025-03-28 15:57:02.623,0.0
2025-03-28 15:57:02.823,0.0
2025-03-28 15:57:03.023,0.0
2025-03-28 15:57:03.224,0.0
2025-03-28 15:57:03.424,0.0
2025-03-28 15:57:03.624,0.0
2025-03-28 15:57:03.825,0.0
2025-03-28 15:57:04.025,0.0
2025-03-28 15:57:04.225,0.0
